table,id,key,english,japanese
Items,65024537346572325,Items.Item_712.QuestDescription,Cast {0} times.,アクティブアビリティを{0}回発動する。
Items,65024537346572326,Items.Item_712.QuestRewardDescription,Gain [+{0}% Magic]<magic> and [+{1}% Mana Regen]<manaregen>.,[魔力+{0}%]<magic>、[マナ回復+{1}%]<manaregen>。
Items,21745534101078105,Items.Item_713.Name,Scroll of Perseverance,不屈の巻物
Items,65024537346572327,Items.Item_713.QuestDescription,Take {0} Damage.,合計{0}ダメージを受ける。
Items,65024537346572328,Items.Item_713.QuestRewardDescription,Gain [+{0}% Max HP]<maxhp> and [+{1}% Defense]<defense>.,[最大HP+{0}%]<maxhp>、[防御力+{1}%]<defense>。
Items,21745534101078107,Items.Item_714.Description,"[Every {0} seconds,]<bold> remove [{1}% of all Debuffs]<debuff> from the holder.",[{0}秒ごとに、]<bold>装備者から[すべてのデバフを{1}%]<debuff>解除する。
Items,21745534101078106,Items.Item_714.Name,Cleansing Charm,浄化の護符
Items,21745534101078109,Items.Item_715.Description,"On [auto attack,]<bold> deal [bonus damage]<damage> equal to the [Burn]<burn> on the target.",[通常攻撃時、]<bold>標的の[炎上]<burn>に等しい[追加ダメージ]<damage>を与える。
Items,21745534101078108,Items.Item_715.Name,Sword of Combustion,燃焼の剣
Items,21745534101078110,Items.Item_716.Name,Sword of the Spark,火花の剣
Items,65024537346572329,Items.Item_716.QuestDescription,Inflict [{0} Burn]<burn>.,[炎上を合計{0}]<burn>付与する。
Items,65024537346572330,Items.Item_716.QuestRewardDescription,"Whenever the holder inflicts [Burn,]<burn> inflict {0}% more.",装備者が[炎上]<burn>を付与するとき、付与量が{0}%増える。
Items,21745534101078112,Items.Item_717.Description,"On [cast,]<bold> remove [{0} Frost]<frost> from each enemy with {1} or more [Frost]<frost> to [Stun]<stun> those enemies for {2} seconds.",[アクティブアビリティ発動時、]<bold>[凍気]<frost>が{1}以上ある各敵から[凍気を{0}]<frost>取り除き、その敵を{2}秒間[スタン]<stun>させる。
Items,21745534101078111,Items.Item_717.Name,Amulet of Storms,嵐のアミュレット
Items,21745534101078113,Items.Item_718.Name,Amulet of Winter,冬のアミュレット
Items,65024537346572331,Items.Item_718.QuestDescription,Inflict [{0} Frost]<frost>,[凍気を合計{0}]<frost>付与する。
Items,65024537346572332,Items.Item_718.QuestRewardDescription,"Whenever the holder inflicts [Frost,]<frost> inflict {0}% more.",装備者が[凍気]<frost>を付与するとき、付与量が{0}%増える。
Items,21745534101078115,Items.Item_719.Description,"Whenever an enemy takes [Poison]<poison> damage, gain [{0} Crit]<crit> and [{1} HP/S]<hp/s>.",敵が[毒]<poison>ダメージを受けるたび、[クリティカル+{0}]<crit>、[秒間HP回復+{1}]<hp/s>。
Items,21745534101078114,Items.Item_719.Name,Ring of the Leech,吸命の指輪
Items,21745534101078116,Items.Item_720.Name,Ring of Virality,感染の指輪
Items,65024537346572333,Items.Item_720.QuestDescription,Inflict [{0} Poison]<poison>,[毒を合計{0}]<poison>付与する。
Items,65024537354960896,Items.Item_720.QuestRewardDescription,"Whenever the holder inflicts [Poison,]<poison> inflict {0}% more.",装備者が[毒]<poison>を付与するとき、付与量が{0}%増える。
Items,21745534101078118,Items.Item_721.Description,"Whenever the holder applies [Shields]<shield>, apply {0}% more.",装備者が[シールド]<shield>を付与するとき、付与量が{0}%増える。
Items,21745534101078117,Items.Item_721.Name,Amulet of Shields,盾のアミュレット
Items,21745534101078119,Items.Item_722.Name,Cleric's Circlet,聖職者のサークレット
Items,65024537354960897,Items.Item_722.QuestDescription,Apply [{0} Shields]<shield>,[シールドを合計{0}]<shield>付与する。
Items,65024537354960898,Items.Item_722.QuestRewardDescription,"Whenever the holder applies [Shields,]<shield> also [heal]<heal> for {0}% of the [Shields]<shield> applied.",装備者が[シールドを付与するたび、]<shield>付与した[シールド]<shield>の{0}%だけHPを[回復]<heal>する。
Items,21745534101078121,Items.Item_723.Description,"On [Crit,]<crit> reduce the target's [Defense]<defense> by {0}.",[クリティカル時、]<crit>標的の[防御力]<defense>を{0}低下させる。
Items,21745534101078120,Items.Item_723.Name,Serrated Dagger,鋸刃のダガー
Items,21745534101078122,Items.Item_724.Name,Executioner's Blade,処刑人の刃
Items,65024537354960899,Items.Item_724.QuestDescription,[Crit]<crit> {0} times.,[クリティカル]<crit>を{0}回発生させる。
Items,65024537354960900,Items.Item_724.QuestRewardDescription,Damage from the holder executes enemies below [{0}% Max HP]<maxhp>.,装備者のダメージは、HPが[最大HPの{0}%]<maxhp>未満の敵を即座に倒す。
Items,21745534101078124,Items.Item_725.Description,"After [Stall ({0}),]<stall> gain [+{1}% basic stats]<basicstat>.",[忍耐（{0}）]<stall>後、[基本ステータス+{1}%]<basicstat>。
Items,21745534101078123,Items.Item_725.Name,Tranquil Eye,静穏の瞳
Items,21745534101078127,Items.Item_726.DataTrackingDescription,[Stall]<stall> [Triggered:]<bold> [totalStallTriggers]<globaldatatracking>,[忍耐]<stall>の[発動回数：]<bold> [totalStallTriggers]<globaldatatracking>
Items,21745534101078126,Items.Item_726.Description,The holder gains [{0} Defense]<defense> and [{1} Magic]<magic> per [Stall]<stall> trigger this game.,このラン中の[忍耐]<stall>発動1回ごとに、装備者の[防御力+{0}]<defense>、[魔力+{1}]<magic>。
Items,21745534101078125,Items.Item_726.Name,Catalyst of Patience,忍耐の触媒
Items,47331241740599299,Items.Item_727.Description,The holder's [Stall]<stall> abilities trigger {0} seconds sooner.,装備者の[忍耐]<stall>アビリティが{0}秒早く発動する。
Items,21745534101078128,Items.Item_727.Name,Crown of Patience,忍耐の王冠
Items,21745534101078130,Items.Item_728.Description,"For [Rush ({0}),]<rush> gain [+{1}% basic stats]<basicstat>.",[速攻（{0}）]<rush>の間、[基本ステータス+{1}%]<basicstat>。
Items,21745534101078129,Items.Item_728.Name,Adrenal Eye,昂揚の瞳
Items,21745534101078133,Items.Item_729.DataTrackingDescription,[Rush]<rush> [Triggered:]<bold> [totalRushTriggers]<globaldatatracking>,[速攻]<rush>の[発動回数：]<bold> [totalRushTriggers]<globaldatatracking>
Items,21745534101078132,Items.Item_729.Description,The holder gains [{0} Attack]<attack> and [{1} Max HP]<maxhp> per [Rush]<rush> trigger this game.,このラン中の[速攻]<rush>発動1回ごとに、装備者の[攻撃力+{0}]<attack>、[最大HP+{1}]<maxhp>。
Items,21745534101078131,Items.Item_729.Name,Crown of Haste,迅速の王冠
Items,21745534101078134,Items.Item_730.Description,The holder's [Rush]<rush> abilities last {0} seconds longer.,装備者の[速攻]<rush>アビリティの持続時間+{0}秒。
Items,47347263025577990,Items.Item_730.Name,Temporal Accelerator,時間加速器
Items,21745534101078136,Items.Item_731.Description,"At [start of combat,]<bold> if there are no Heroes within {0} hexes of the holder the holder's attacks hit the nearest enemy to their target for {1}% damage.",[戦闘開始時、]<bold>装備者から{0}ヘクス以内に他のヒーローがいない場合、装備者の攻撃が標的に最も近い敵にも命中し、{1}%のダメージを与える。
Items,21745534101078135,Items.Item_731.Name,Lone Wolf's Bow,孤狼の弓
Items,21745534101078138,Items.Item_732.Description,"At [start of combat,]<bold> if the holder is the only Hero in the back {0} rows they gain [{1} Starting Mana]<startingmana> and [{2} Crit]<crit>.",[戦闘開始時、]<bold>後方{0}列にいるヒーローが装備者だけなら、[開始時マナ+{1}]<startingmana>、[クリティカル+{2}]<crit>。
Items,21745534101078137,Items.Item_732.Name,Wizard's Focus,魔術師の焦点具
Items,21745534101078140,Items.Item_733.Description,"Whenever the holder [Shields]<shield> another Hero, damage all enemies equal to {0}% of the [Shield]<shield> applied.",装備者が他のヒーローに[シールド]<shield>を付与するたび、その[シールド]<shield>の{0}%に等しいダメージを敵全体へ与える。
Items,21745534101078139,Items.Item_733.Name,Shattering Charm,破砕の護符
Items,21745534101078142,Items.Item_734.Description,"At [start of combat,]<bold> set the holder's [Attack]<attack> and [Magic]<magic> to the higher of the two.",[戦闘開始時、]<bold>装備者の[攻撃力]<attack>と[魔力]<magic>を、どちらも高いほうの値にする。
Items,21745534101078141,Items.Item_734.Name,Adaptive Sword,適応の剣
Items,21745534101078144,Items.Item_735.Description,"On [auto attack,]<bold> inflict [{0} Poison]<poison> on the target.
When [auto attacked,]<bold> inflict [{1} Poison]<poison> on the attacker.","[通常攻撃時、]<bold>標的に[毒を{0}]<poison>付与する。
[通常攻撃を受けたとき、]<bold>攻撃者に[毒を{1}]<poison>付与する。"
Items,21745534101078143,Items.Item_735.Name,Venomous Gauntlets,毒牙のガントレット
Items,21745534101078146,Items.Item_736.Description,"On [auto attack,]<bold> inflict [{0} Frost]<frost> on the target.
When [auto attacked,]<bold> inflict [{1} Frost]<frost> on the attacker.","[通常攻撃時、]<bold>標的に[凍気を{0}]<frost>付与する。
[通常攻撃を受けたとき、]<bold>攻撃者に[凍気を{1}]<frost>付与する。"
Items,21745534101078145,Items.Item_736.Name,Frosted Gauntlets,霜結のガントレット
Items,21745534101078148,Items.Item_737.Description,"On [auto attack,]<bold> inflict [{0} Burn]<burn> on the target.
When [auto attacked,]<bold> inflict [{1} Burn]<burn> on the attacker.","[通常攻撃時、]<bold>標的に[炎上を{0}]<burn>付与する。
[通常攻撃を受けたとき、]<bold>攻撃者に[炎上を{1}]<burn>付与する。"
Items,21745534101078147,Items.Item_737.Name,Flaming Gauntlets,炎熱のガントレット
Items,21745534101078150,Items.Item_738.Description,"On [auto attack,]<bold> steal [{0} Mana]<mana> from the target.",[通常攻撃時、]<bold>標的から[マナを{0}]<mana>奪う。
Items,21745534101078149,Items.Item_738.Name,Siphoning Dagger,吸収のダガー
Items,21745534101078152,Items.Item_739.Description,Gain +{0}% to the [primary stats]<primarystat> of each of the holder's [classes]<class>.,装備者が持つ各[クラス]<class>の[主要ステータス]<primarystat>+{0}%。
Items,21745534101078151,Items.Item_739.Name,Polymath's Prism,博識者のプリズム
Items,21745534101078153,Items.Item_740.Name,Sniper's Jewel,狙撃手の宝玉
Items,21745534101078156,Items.Item_801.Description,The holder counts as a [Warrior]<warrior> during combat.,戦闘中、装備者を[ウォリアー]<warrior>として扱う。
Items,21745534101078155,Items.Item_801.Name,Warrior's Crest,ウォリアーの紋章
Items,44722279669170176,Items.Item_802.Description,The holder counts as a [Tank]<tank> during combat.,戦闘中、装備者を[タンク]<tank>として扱う。
Items,44722279635615744,Items.Item_802.Name,Tank's Crest,タンクの紋章
Items,44722279669170178,Items.Item_803.Description,The holder counts as a [Vanguard]<vanguard> during combat.,戦闘中、装備者を[ヴァンガード]<vanguard>として扱う。
Items,44722279669170177,Items.Item_803.Name,Vanguard's Crest,ヴァンガードの紋章
Items,44722279669170180,Items.Item_804.Description,The holder counts as an [Assassin]<assassin> during combat.,戦闘中、装備者を[アサシン]<assassin>として扱う。
Items,44722279669170179,Items.Item_804.Name,Assassin's Crest,アサシンの紋章
Items,44722279669170182,Items.Item_805.Description,The holder counts as a [Duelist]<duelist> during combat.,戦闘中、装備者を[デュエリスト]<duelist>として扱う。
Items,44722279669170181,Items.Item_805.Name,Duelist's Crest,デュエリストの紋章
Items,44722279669170184,Items.Item_806.Description,The holder counts as a [Mystic]<mystic> during combat.,戦闘中、装備者を[ミスティック]<mystic>として扱う。
Items,44722279669170183,Items.Item_806.Name,Mystic's Crest,ミスティックの紋章
Items,44722279669170186,Items.Item_807.Description,The holder counts as a [Mage]<mage> during combat.,戦闘中、装備者を[メイジ]<mage>として扱う。
Items,44722279669170185,Items.Item_807.Name,Mage's Crest,メイジの紋章
Items,65461000030781440,UI.RiftSealingProtocol.RiftAnchor.Description,"Charge the [Rift Seal]<bold> by equipping it to Heroes of different classes and winning combats. Each combat victory provides one charge, and Heroes with more than one class charge the [Rift Seal]<bold> from top to bottom.\n\nThe [Rift Seal]<bold> decreases the holder's [basic stats by 25%]<bold>, and it must be equipped each combat. When the [Rift Seal]<bold> is fully charged, it destroys itself.",異なるクラスのヒーローに[リフトシール]<bold>を装備させて戦闘に勝利し、チャージを進める。1勝につき1段階チャージされ、複数のクラスを持つヒーローの場合は、上にある条件から順に[リフトシール]<bold>がチャージされる。\n\n[リフトシール]<bold>を装備すると、装備者の[基本ステータスが25%低下]<bold>する。また、毎回の戦闘で必ず誰かに装備させなければならない。完全にチャージされると、[リフトシール]<bold>は自壊する。
Items,65461000076918784,UI.RiftSealingProtocol.RiftAnchor.Group1,Tank or Vanguard,タンクまたはヴァンガード
Items,65461000076918785,UI.RiftSealingProtocol.RiftAnchor.Group2,"Assassin, Duelist, or Warrior",アサシン、デュエリスト、またはウォリアー
Items,65461000076918786,UI.RiftSealingProtocol.RiftAnchor.Group3,Mystic or Mage,ミスティックまたはメイジ
Lore,746891902977,Lore.Guild.Desc.Athletic,"They believe the only way to close the rifts is to overpower them, and they've turned that conviction into a performance brand. Teams train and compete like athletes, chasing a personal best with every break.",リフトを閉じる唯一の方法は、真正面から力でねじ伏せること。彼らはその信念を、ひとつの競技ブランドにまで育て上げた。チームはアスリートのように鍛え、競い合い、リフトを攻略するたび自己ベストを追い求める。
Lore,746891902980,Lore.Guild.Desc.Bohemian,"A community-driven guild that treats the rifts as living phenomena to be understood. Its breakers study each one closely and work to restore the natural balance around it, often staying long after the fighting is done.",リフトを、理解すべき生きた現象として扱う共同体主導のギルド。所属するブレイカーは一つひとつを綿密に調べ、周辺の自然な均衡を取り戻そうとする。戦いが終わった後も、長く現地へ残ることが多い。
